Book	Member	Employee	DateOfLoan	DateToReturn	DateReturned	LoanId	Rating	LateDays	LateFee
0307216233	382	22	946	1267	372	12244	8	0	0
0307216276	434	22	1269	168	1633	12364	2	335	56.95
0307283305	699	7	226	303	490	8108	0	214	36.38
0307283305	699	20	1014	1347	1014	14938	0	0	0
0307283305	699	21	1263	773	1015	20495	0	0	0
0307302997	917	4	1031	3	1295	19352	0	0	0
0307988465	262	8	458	1329	458	14318	6	0	0
0310203414	385	14	525	1130	842	11014	2	104	17.68
0310213444	305	3	1168	422	1168	11577	7	0	0
0310213444	305	20	111	1369	692	11282	7	0	0
0310231612	550	24	427	1084	547	11638	2	0	0
0310231876	706	8	546	835	1343	1840	2	0	0
0310231876	706	21	142	640	59	11737	2	0	0
0310243076	1	4	293	833	203	18306	2	188	31.96
0310243076	1	14	1074	1396	1477	5250	2	78	13.26
0310268001	739	21	315	81	562	13816	3	0	0
0310407419	173	2	728	1104	883	7546	2	0	0
0310442508	10	2	1367	1394	306	18984	2	0	0
0310521807	301	15	1345	781	1423	11636	3	99	16.83
0310702941	989	11	883	460	948	10640	2	146	24.82
0310702941	989	13	1183	886	619	17722	2	0	0
0310926106	66	17	914	845	1105	4274	3	0	0
0312019009	625	8	659	1181	158	16503	10	0	0
0312033095	262	8	863	80	213	3703	0	242	41.14
0312033095	262	23	1226	1391	924	9580	0	0	0
0312072376	997	15	742	664	1361	15023	4	0	0
0312107897	227	4	969	506	1338	4412	8	0	0
0312107897	227	19	836	1323	874	17668	8	58	9.86
0312113471	637	16	558	672	872	13951	0	101	17.17
0312119070	83	4	1117	1295	501	14060	8	283	48.11
0312119070	83	12	1057	187	894	21520	8	0	0
0312119070	83	18	1307	1004	756	8325	8	0	0
0312119305	957	19	971	724	620	18662	5	0	0
0312119305	957	19	1172	843	1438	11699	5	73	12.41
0312131518	392	11	835	637	1290	20051	5	0	0
0312143648	659	16	322	1429	904	13238	5	0	0
0312150601	441	20	414	1489	834	19603	8	0	0
0312151608	845	16	749	620	743	19509	1	0	0
0312155611	188	4	231	573	1211	7569	0	283	48.11
0312155611	188	9	769	1334	1182	6744	0	82	13.94
0312155611	188	11	948	1514	1518	14547	0	0	0
0312155611	188	22	309	189	1071	11878	0	0	0
0312155611	716	4	231	573	1211	7569	8	283	48.11
0312155611	716	9	769	1334	1182	6744	8	82	13.94
0312155611	716	11	948	1514	1518	14547	8	0	0
0312155611	716	22	309	189	1071	11878	8	0	0
0312157037	554	11	789	438	449	16189	8	0	0
0312157037	554	24	562	1466	1456	20829	8	212	36.04
0312171943	42	10	1441	1157	199	18787	4	0	0
0312198779	650	21	1015	110	815	12227	9	0	0
031220387X	492	15	184	22	385	11906	7	0	0
0312203977	617	10	12	1392	574	17847	0	0	0
0312203977	617	11	268	359	919	17625	0	0	0
0312206623	692	17	413	1167	357	1347	7	0	0
0312213786	711	16	578	434	966	9787	0	0	0
0312242220	882	23	640	1151	616	21885	0	0	0
0312253788	784	4	1050	371	873	7245	1	0	0
0312262922	837	4	218	475	1138	17513	4	0	0
0312262922	837	24	940	222	1191	11851	4	55	9.35
0312269579	899	4	1186	1283	1159	17996	9	0	0
0312274793	336	3	808	1204	532	8311	4	0	0
0312278225	3	4	126	1036	550	399	3	0	0
0312278225	3	15	208	323	968	12605	3	285	48.45
0312278527	31	2	888	1512	888	9357	10	0	0
0312278527	31	14	467	1129	763	21626	10	0	0
0312290896	730	11	1220	1355	949	17584	2	0	0
0312293070	945	22	279	1262	259	14526	7	0	0
0312303033	191	18	703	590	1579	21208	6	225	38.25
0312308922	727	8	615	713	235	16892	5	277	47.09
0312308922	727	12	927	1083	930	17095	5	0	0
0312312628	879	9	846	309	8	16380	1	0	0
0312313829	14	17	822	54	1264	18926	6	355	60.35
0312699719	409	9	1360	289	209	21290	3	124	21.08
0312699719	409	23	1171	99	1162	13236	3	0	0
0312806809	450	10	530	977	1147	17149	10	0	0
0312848803	862	9	100	1380	836	19796	10	231	39.27
0312853211	263	8	1482	197	370	12484	8	0	0
0312853211	263	11	333	1028	848	1081	8	0	0
0312859201	733	3	1074	1396	1492	21310	9	27	4.59
0312859279	917	19	1094	247	736	15497	10	189	32.13
0312862202	44	23	1322	267	1121	14477	1	25	4.25
0312862709	955	16	875	442	965	13237	9	0	0
0312864434	780	7	622	1438	622	10065	6	0	0
0312865635	361	18	1271	1405	299	19274	3	0	0
0312865635	361	21	554	338	1558	8274	3	340	57.8
0312866526	454	16	289	1353	1006	11639	5	0	0
0312867549	188	3	416	821	389	6846	2	0	0
0312867778	287	12	1441	1157	1428	16568	0	0	0
0312872542	276	4	933	648	329	4182	1	0	0
0312872542	276	22	208	323	788	12077	1	246	41.82
0312874634	310	17	142	640	1364	21066	0	346	58.82
0312874634	310	19	1153	941	1311	10479	0	0	0
0312875304	644	16	460	834	873	20113	7	0	0
0312875789	481	12	623	1480	111	13101	9	344	58.48
0312901437	724	3	985	1095	985	8546	8	0	0
0312923139	74	2	1470	204	434	17231	5	0	0
0312926022	778	21	740	174	98	13985	10	0	0
0312926049	662	12	735	399	1666	13982	5	331	56.27
0312932006	379	8	574	137	884	18219	8	0	0
0312932006	379	19	914	845	525	21341	8	0	0
0312954115	170	10	1226	1391	22	20638	3	0	0
0312954115	170	19	592	1505	56	12769	3	0	0
0312956436	323	17	1203	1238	1203	21154	3	0	0
0312957882	285	17	1390	626	574	16014	9	33	5.61
0312958455	44	15	663	709	225	18326	5	0	0
0312958455	44	17	1095	788	857	8371	5	0	0
0312962126	843	15	1438	219	1182	16267	5	0	0
0312962126	843	18	774	842	1364	3189	5	0	0
0312963173	213	8	721	674	506	8589	9	0	0
0312965079	372	14	1112	470	1488	16454	6	323	54.91
0312965141	685	4	355	851	1090	11259	0	0	0
0312965141	685	17	872	274	41	3743	0	0	0
0312965788	360	1	1163	199	101	20735	7	0	0
0312965788	360	20	269	888	511	7812	7	0	0
0312965788	360	23	1350	243	455	9472	7	0	0
0312965788	519	1	1163	199	101	20735	5	0	0
0312965788	519	20	269	888	511	7812	5	0	0
0312965788	519	23	1350	243	455	9472	5	0	0
0312966199	209	22	546	835	1353	3201	3	235	39.95
0312966318	494	4	653	629	764	2536	10	0	0
0312966318	494	18	1340	16	1408	13281	10	0	0
0312968973	243	23	304	1349	1216	12438	2	0	0
0312970072	978	8	1369	218	179	15162	3	0	0
0312970102	359	11	616	1377	699	15215	4	0	0
0312970188	943	6	218	475	184	3292	4	0	0
0312970897	298	14	220	28	750	21705	4	0	0
0312973020	203	1	1216	615	802	8822	7	0	0
0312975767	472	8	201	979	1208	11279	5	0	0
0312975767	472	15	1037	1079	722	17844	5	0	0
0312975856	448	23	1446	166	1518	14215	3	293	49.81
0312976267	320	12	966	502	342	13762	7	0	0
0312976267	320	23	913	104	701	17078	7	0	0
0312978448	447	3	596	129	592	13181	4	0	0
0312978448	447	3	1155	464	586	9100	4	0	0
0312978901	994	8	754	212	754	15425	10	0	0
0312980388	59	23	1175	473	791	11309	8	13	2.21
031298250X	103	15	206	14	1081	7746	4	0	0
0312982518	509	18	1355	98	787	10718	10	0	0
0312982607	364	14	782	405	1354	21323	0	0	0
0312995857	949	14	1102	519	1500	15660	2	154	26.18
0312995857	949	20	611	516	332	13425	2	0	0
0316102814	92	18	1230	49	1230	8847	8	0	0
0316102814	92	21	462	913	1029	8437	8	273	46.41
0316115533	355	11	306	206	878	18760	2	0	0
0316115533	355	19	735	399	1159	9956	2	89	15.13
0316115533	355	23	105	43	608	9326	2	0	0
0316120863	881	10	642	903	484	2479	0	0	0
0316121509	193	21	899	1189	1096	8720	4	0	0
0316134694	246	24	881	541	227	8484	3	0	0
0316140074	520	19	63	123	1181	13802	10	0	0
0316140651	205	2	737	896	961	8278	2	0	0
0316140651	205	14	871	1032	692	3742	2	0	0
0316140651	205	22	528	1387	1307	12596	2	0	0
0316143464	545	5	984	1436	718	21451	1	0	0
0316154067	773	10	651	181	836	9194	9	0	0
0316177571	388	12	906	1434	1476	13795	8	0	0
0316284416	912	15	1168	422	1168	19867	3	0	0
0316358347	214	3	1132	1296	455	16756	6	0	0
0316358347	214	19	512	1030	627	15584	6	0	0
0316460842	194	7	77	770	861	13608	0	0	0
0316460842	194	21	854	802	838	16678	0	0	0
0316518492	669	13	270	1012	1394	15446	10	0	0
0316588032	273	8	1268	1435	28	20075	4	0	0
0316588032	273	24	469	313	701	8953	4	0	0
0316611166	569	22	523	1156	943	11629	4	95	16.15
0316642509	551	3	1469	1328	560	17237	8	0	0
0316644374	183	16	626	542	1228	21987	6	0	0
0316735655	58	7	935	986	336	11745	7	0	0
0316774979	82	1	1310	97	854	15331	10	0	0
0316777730	500	19	445	74	689	17490	5	113	19.21
0316804924	492	11	150	310	228	6509	8	0	0
0316804924	492	12	229	172	60	19411	8	0	0
0316808946	403	2	663	709	1300	21210	4	0	0
0316816884	670	10	1067	731	843	13639	9	0	0
0316816884	670	21	1335	1457	900	8577	9	0	0
0316902918	142	12	963	720	438	12820	1	0	0
0316947679	860	4	942	214	690	18162	5	121	20.57
0321078438	255	6	1007	456	1567	11621	6	175	29.75
0325002304	346	22	1390	626	211	11300	3	0	0
0330269089	517	18	412	128	989	19910	9	0	0
0330285939	577	3	1011	244	642	11791	6	0	0
0330285939	577	13	303	1206	377	14388	6	0	0
0330342673	525	8	46	1217	946	9154	3	0	0
0330342673	525	23	689	477	700	21159	3	0	0
0330351958	641	15	262	1245	1447	857	10	0	0
0330351958	641	22	1211	107	936	16446	10	186	31.62
0330484516	212	20	565	285	735	15470	1	69	11.73
0330491482	39	20	415	481	77	17297	10	0	0
0333647343	305	3	665	956	1078	4017	10	0	0
0333647343	305	10	584	719	606	17962	10	297	50.49
0333711335	477	4	1226	1391	169	14555	9	0	0
0340186291	169	7	996	863	735	22003	5	0	0
0340370246	494	10	92	340	47	14393	8	130	22.1
0340630248	20	11	835	637	769	17299	6	0	0
0340670363	325	15	947	466	395	4265	5	0	0
0340685875	701	23	1452	180	932	10734	8	0	0
0340718153	892	22	336	772	874	14623	0	71	12.07
0340796170	589	3	1198	1522	534	8877	1	0	0
0340796170	589	9	655	322	188	8849	1	0	0
0345253434	445	14	313	567	1165	13429	3	0	0
0345253434	445	24	1077	160	1356	14172	3	0	0
0345277961	177	4	1099	234	125	6420	1	0	0
0345277961	177	6	199	1089	1080	13847	1	0	0
0345277961	177	17	113	1166	1006	15339	1	15	2.55
0345278372	486	18	323	754	440	16989	9	0	0
034528349X	515	7	835	637	410	18274	9	0	0
0345289293	290	1	48	1408	1092	15153	6	0	0
0345289293	290	7	1210	892	851	8509	6	0	0
0345292162	945	17	195	665	511	10518	7	291	49.47
0345296060	95	11	1308	631	208	13348	9	0	0
0345296060	95	18	183	476	200	9919	9	0	0
0345296575	500	9	205	1496	1630	12184	3	297	50.49
0345297504	362	18	725	357	835	2930	0	0	0
0345300807	953	2	399	563	193	14940	0	108	18.36
0345300912	573	16	51	1383	1192	15765	1	0	0
034530148X	546	8	1341	134	431	12281	0	0	0
0345302354	140	12	1324	534	1564	8458	8	327	55.59
0345307437	31	16	815	178	1122	20357	0	0	0
0345307437	31	18	1302	92	578	19879	0	0	0
0345309049	125	2	762	1247	505	20138	5	0	0
0345309049	125	14	823	1352	1292	11771	5	0	0
0345311000	423	24	548	356	397	10121	3	0	0
0345315227	973	10	1428	448	801	17563	8	0	0
0345319087	588	15	1131	157	1214	9260	10	205	34.85
0345319281	41	1	1034	1014	270	13012	1	0	0
0345327454	353	19	861	73	1613	16160	4	349	59.33
0345329732	360	21	629	727	494	13572	10	254	43.18
0345335643	737	9	1256	262	917	9564	3	0	0
0345335678	332	20	508	914	1164	9226	9	0	0
0345335864	163	1	325	1285	467	20894	0	0	0
0345335864	163	17	644	388	500	11968	0	0	0
0345340833	444	23	418	1042	1443	12909	5	0	0
0345348427	576	1	97	946	1337	10522	7	0	0
0345349474	338	17	786	452	1356	21887	4	0	0
0345350014	975	16	659	1181	964	17000	3	0	0
0345350014	975	22	1039	461	1412	11007	3	0	0
0345350162	365	24	210	1497	338	706	5	0	0
0345350162	365	24	1467	922	865	20955	5	0	0
0345352459	675	3	967	961	441	9517	6	0	0
034535723X	774	24	744	149	1425	10375	7	0	0
0345365151	834	1	1016	1125	407	14040	2	348	59.16
0345378695	261	4	198	1072	1219	18625	7	0	0
0345384350	310	13	234	1308	1296	16184	4	127	21.59
0345384350	310	17	316	1177	747	1032	4	0	0
0345389425	986	7	485	326	805	12749	1	0	0
0345396812	376	5	715	1311	843	12162	2	0	0
0345397819	329	8	318	991	821	11024	7	30	5.1
0345403339	749	4	719	317	802	13761	7	0	0
0345405641	977	13	120	294	295	12969	9	0	0
0345405641	977	20	1182	1360	798	6484	9	0	0
0345410394	137	15	770	257	1036	7407	3	0	0
0345410394	137	21	514	818	774	15398	3	153	26.01
0345413377	135	22	1276	1260	612	7872	0	0	0
0345417976	63	2	302	753	1402	13672	5	0	0
0345417976	63	13	389	606	1338	11082	5	0	0
0345423658	69	11	1145	930	173	18803	10	202	34.34
0345423658	69	22	508	914	993	19287	10	0	0
034542848X	158	9	973	995	1478	4424	2	0	0
0345429338	51	22	1361	980	1711	17249	3	270	45.9
034543076X	14	8	508	914	526	3262	2	0	0
034543076X	14	12	665	956	396	10757	2	137	23.29
0345432401	644	22	362	1114	862	1155	3	0	0
0345433653	317	8	678	480	1406	2659	5	0	0
0345433653	317	13	190	1491	937	6057	5	0	0
0345433653	317	13	396	1281	56	22100	5	135	22.95
0345433653	446	8	678	480	1406	2659	0	0	0
0345433653	446	13	190	1491	937	6057	0	0	0
0345433653	446	13	396	1281	56	22100	0	135	22.95
0345434854	142	17	1215	459	894	15939	1	132	22.44
0345435400	153	18	1162	562	99	11179	1	0	0
0345435400	153	22	1182	1360	798	16335	1	0	0
034543885X	905	13	18	1209	460	54	2	0	0
034543885X	905	24	302	753	240	8269	2	0	0
0345439104	982	8	111	1369	692	9343	1	0	0
0345439236	299	12	978	420	136	14392	7	0	0
0345439236	299	18	1079	915	341	19839	7	0	0
0345439236	697	12	978	420	136	14392	9	0	0
0345439236	697	18	1079	915	341	19839	9	0	0
0345439252	408	20	295	1174	691	11901	7	0	0
0345439252	408	23	129	1495	1501	18943	7	0	0
0345442989	244	10	1027	1378	745	12898	9	0	0
0345445759	987	18	1341	134	1235	22107	1	0	0
0345451902	293	6	822	54	79	9085	7	0	0
034545829X	850	23	398	358	721	16751	3	144	24.48
0349111936	571	15	1180	1366	737	12465	1	302	51.34
0349113424	465	9	828	224	91	10447	9	0	0
0352329971	204	23	745	1335	527	19302	10	156	26.52
0373026234	782	24	906	1434	835	5273	3	0	0
0373026390	461	8	437	515	631	1414	6	0	0
0373028741	327	23	796	1317	874	14860	9	251	42.67
0373029802	962	19	382	1286	1343	13422	1	0	0
0373030851	337	3	602	611	1430	10049	1	0	0
0373031114	700	2	1435	38	1417	15651	7	86	14.62
0373031335	840	1	992	105	805	11383	2	0	0
0373031335	840	8	797	1044	962	14629	2	0	0
0373031335	840	22	798	1315	522	14515	2	0	0
0373032005	799	19	968	1402	217	4403	6	0	0
0373035039	523	11	588	194	49	16592	9	0	0
0373035357	938	4	949	787	1418	19132	9	0	0
0373035608	439	17	477	455	1281	18747	6	276	46.92
0373037449	113	2	75	559	1492	8117	3	0	0
0373037686	111	13	343	613	715	11780	9	0	0
037303783X	189	8	212	666	455	9620	2	0	0
037303783X	189	14	123	1462	1062	11804	2	0	0
037303783X	189	19	143	1110	1443	455	2	0	0
0373054408	444	2	1364	1040	782	15319	4	0	0
0373056311	491	1	778	260	107	8220	8	222	37.74
0373056397	492	10	148	1175	1057	9705	2	0	0
0373056664	378	8	755	1133	753	18945	3	0	0
0373056664	378	19	474	535	1268	9364	3	0	0
0373059795	723	24	1411	908	448	12386	9	0	0
0373061420	366	3	675	533	1208	2640	7	0	0
0373061420	366	17	413	1167	1437	18534	7	339	57.63
0373073739	559	21	618	332	451	2357	2	0	0
0373076673	975	3	931	1140	142	4145	10	0	0
0373076703	581	6	1024	339	1382	4780	5	0	0
0373076703	581	7	969	506	1460	10922	5	335	56.95
0373078056	15	24	1143	884	1246	15602	3	0	0
0373078072	243	10	586	861	586	13763	3	0	0
0373079680	479	5	396	1281	797	15452	8	0	0
0373079680	479	24	282	208	1308	14780	8	0	0
0373084064	781	3	477	455	1303	19019	8	0	0
0373084064	781	7	1273	1343	369	14284	8	354	60.18
0373084064	781	17	1037	1079	760	14173	8	128	21.76
0373084064	781	22	892	61	544	20056	8	0	0
0373084064	781	24	1027	1378	1097	13669	8	0	0
0373085680	259	10	231	573	798	12712	9	0	0
0373085680	259	24	552	1046	1426	16413	9	0	0
0373088159	361	18	732	171	1088	13084	4	0	0
0373088159	361	20	207	1464	556	701	4	0	0
0373088744	988	1	44	117	1144	13636	3	0	0
0373088744	988	5	243	380	243	11379	3	0	0
0373088744	988	17	293	833	521	21395	3	0	0
0373092482	427	6	942	214	616	4248	2	0	0
0373092482	427	22	1389	926	1335	19218	2	0	0
0373096682	722	13	956	1249	1613	11401	7	328	55.76
0373103689	16	21	625	975	893	13724	7	27	4.59
0373104847	495	10	860	645	1375	12996	0	0	0
0373104847	495	13	609	721	1367	16608	0	0	0
0373106122	385	7	1280	437	1093	15184	3	0	0
0373106122	385	16	929	1113	824	9192	3	0	0
0373106122	633	7	1280	437	1093	15184	9	0	0
0373106122	633	16	929	1113	824	9192	9	0	0
0373106181	549	13	1071	1190	217	11001	5	0	0
0373106181	549	22	490	427	1098	13875	5	0	0
0373106920	16	4	266	413	546	873	5	0	0
0373108222	442	6	223	195	1041	15594	1	0	0
0373108222	442	23	191	1073	733	17777	1	0	0
037310989X	761	1	996	863	735	6334	1	0	0
0373110375	613	4	300	783	1244	13147	8	0	0
0373110952	697	2	988	951	296	14893	3	169	28.73
0373110952	697	17	928	1269	1204	8572	3	0	0
0373113943	225	1	436	89	394	18446	6	0	0
0373113943	225	22	455	882	1084	19531	6	0	0
0373113943	225	23	920	1340	1001	9471	6	0	0
0373113943	485	1	436	89	394	18446	0	0	0
0373113943	485	22	455	882	1084	19531	0	0	0
0373113943	485	23	920	1340	1001	9471	0	0	0
0373114036	19	2	544	1219	491	2442	10	0	0
0373114036	19	21	155	1319	319	505	10	0	0
0373114257	522	11	1194	549	475	17045	7	0	0
0373114257	522	16	272	878	1455	18603	7	0	0
0373114311	802	7	1255	1112	792	14133	7	0	0
0373114311	802	8	334	85	1141	1082	7	0	0
037311446X	358	6	653	629	1000	6494	4	0	0
037311446X	358	22	1088	798	337	5842	4	0	0
037311446X	358	23	1251	1345	1149	16981	4	267	45.39
0373117213	765	21	265	364	409	10889	5	224	38.08
0373117450	251	23	50	1059	1	12047	0	0	0
0373117604	579	18	81	857	563	17314	10	0	0
0373117604	579	20	389	606	520	2639	10	0	0
0373117604	579	24	840	1346	835	18037	10	0	0
0373118074	545	9	918	1248	764	11234	0	0	0
0373118120	35	20	584	719	1471	17295	4	0	0
0373118953	725	15	169	738	1257	19690	5	0	0
0373119291	393	16	888	1512	56	18290	8	0	0
0373120265	662	21	346	8	1552	20038	5	288	48.96
0373120265	662	22	309	189	332	12641	5	0	0
0373120885	679	18	969	506	700	18888	5	0	0
0373121210	286	3	972	1424	413	4420	6	124	21.08
0373121423	843	6	1346	1153	1309	16193	1	0	0
0373121423	843	7	63	123	810	20023	1	0	0
0373121482	985	11	60	717	1440	183	5	0	0
0373121482	985	13	440	115	606	17608	5	0	0
0373121482	985	17	400	827	262	1304	5	0	0
0373121873	385	16	927	1083	927	14706	5	0	0
0373123159	116	3	779	170	1179	5421	0	0	0
0373123159	116	9	447	109	556	13826	0	0	0
0373123159	116	11	192	1330	247	17565	0	0	0
0373123159	592	3	779	170	1179	5421	10	0	0
0373123159	592	9	447	109	556	13826	10	0	0
0373123159	592	11	192	1330	247	17565	10	0	0
0373123698	454	3	1017	314	944	21135	7	0	0
0373123698	454	4	62	751	1013	188	7	0	0
0373123698	454	18	289	1353	1006	931	7	0	0
0373123698	710	3	1017	314	944	21135	10	0	0
0373123698	710	4	62	751	1013	188	10	0	0
0373123698	710	18	289	1353	1006	931	10	0	0
0373123981	651	4	506	614	91	8042	8	0	0
0373123981	651	9	179	939	293	15017	8	0	0
037316081X	540	11	845	1461	230	9512	2	0	0
0373162340	51	3	1273	1343	7	8022	7	307	52.19
0373162340	51	23	715	1311	117	15908	7	0	0
0373162340	844	3	1273	1343	7	8022	5	307	52.19
0373162340	844	23	715	1311	117	15908	5	0	0
0373162464	12	8	310	55	1423	20465	2	172	29.24
0373162464	12	18	194	673	516	18829	2	0	0
0373162936	923	6	1047	202	1184	19156	3	0	0
0373165587	573	3	536	398	799	15106	9	0	0
0373168381	797	14	17	106	201	49	10	0	0
0373168683	748	10	910	1270	546	10628	1	0	0
0373168705	639	3	71	574	1236	14691	3	296	50.32
0373168705	639	22	635	1337	1030	14278	3	0	0
0373169639	440	16	47	560	61	8797	5	40	6.8
0373169639	440	22	563	1230	816	10652	5	0	0
0373169639	440	23	284	1499	1501	20729	5	0	0
0373169639	444	16	47	560	61	8797	4	40	6.8
0373169639	444	22	563	1230	816	10652	4	0	0
0373169639	444	23	284	1499	1501	20729	4	0	0
0373170122	784	7	656	1367	834	10708	1	336	57.12
0373191359	449	5	1067	731	632	18708	2	0	0
0373194528	326	12	775	282	373	8761	5	0	0
0373194528	326	20	904	1240	456	16606	5	0	0
037319577X	645	14	967	961	577	13615	10	0	0
0373201346	437	23	672	1034	449	8857	10	0	0
0373201516	623	3	686	617	1329	2706	1	0	0
0373201516	623	6	910	1270	156	9975	1	0	0
0373201516	623	9	744	149	838	10520	1	0	0
0373201516	623	21	666	77	155	7678	1	0	0
0373201559	801	8	222	1198	93	10995	4	0	0
0373201656	379	4	147	127	1223	16197	0	0	0
037321703X	921	7	173	944	1137	15449	7	0	0
037321720X	33	12	285	1304	65	18387	2	60	10.2
0373221282	20	1	641	1456	641	11181	3	0	0
0373221282	20	4	763	1080	87	7480	3	0	0
0373221282	20	21	1277	209	829	7876	3	0	0
0373221282	697	1	641	1456	641	11181	9	0	0
0373221282	697	4	763	1080	87	7480	9	0	0
0373221282	697	21	1277	209	829	7876	9	0	0
037322267X	992	2	520	1282	306	16748	3	0	0
0373225709	764	10	888	1512	1116	11702	7	0	0
037322673X	525	6	1170	1141	762	21491	0	0	0
0373226861	66	10	532	401	81	9009	1	0	0
0373226993	47	11	1383	462	84	9131	7	0	0
0373226993	47	12	123	1462	1449	14902	7	0	0
0373226993	47	13	673	538	264	14788	7	0	0
0373230176	760	10	940	222	23	11373	5	0	0
0373230176	760	15	682	981	579	18276	5	0	0
0373230176	760	16	1363	418	454	12502	5	0	0
0373230176	768	10	940	222	23	11373	5	0	0
0373230176	768	15	682	981	579	18276	5	0	0
0373230176	768	16	1363	418	454	12502	5	0	0
037324035X	123	10	1022	931	1039	15630	2	268	45.56
037324035X	123	11	534	1503	1510	2199	2	0	0
0373240821	686	13	586	861	77	19667	1	0	0
0373243316	981	1	260	11	1099	10975	7	0	0
0373243316	981	4	103	163	557	10286	7	0	0
0373243316	981	7	406	35	1530	1322	7	312	53.04
037324374X	970	22	11	852	1211	10647	5	129	21.93
0373244177	692	2	191	1073	1189	644	8	0	0
0373244177	692	11	945	392	210	9328	8	0	0
0373244177	692	20	713	1406	1396	10287	8	0	0
0373244177	692	22	1147	655	232	6067	8	0	0
0373244428	561	8	795	847	1364	20081	7	0	0
0373244770	542	8	1324	534	980	14598	8	0	0
0373244770	542	21	549	947	1299	8933	8	0	0
0373244894	31	2	194	673	1464	18890	9	0	0
0373244894	31	5	1111	837	731	11932	9	0	0
0373244975	535	12	1004	789	414	16297	4	341	57.97
0373245041	282	14	1313	659	370	11845	0	0	0
0373245084	640	16	255	34	676	6891	7	0	0
0373245149	549	1	814	859	260	3456	8	0	0
0373245149	549	12	1166	84	296	13839	8	0	0
0373245149	549	15	1156	1293	44	19254	8	239	40.63
0373245904	973	21	1446	166	992	21712	4	0	0
0373256035	540	1	199	1089	995	22062	4	0	0
0373256035	540	22	957	1381	273	4326	4	0	0
0373256442	933	20	1375	815	1153	19739	8	0	0
0373257066	207	20	372	1488	747	11218	4	0	0
0373257066	207	22	695	728	556	2761	4	0	0
0373257104	156	10	361	853	432	10963	8	0	0
0373257104	156	12	400	827	1393	13595	8	0	0
0373257104	156	19	238	723	1055	16839	8	0	0
0373257325	906	22	454	1443	1237	19038	3	0	0
0373259204	208	5	76	1237	454	4660	7	0	0
0373259204	208	9	198	1072	582	17969	7	0	0
037326058X	578	5	750	1339	623	3063	0	0	0
0373261772	676	3	732	171	304	5143	0	0	0
0373261772	676	16	341	750	1393	14596	0	0	0
0373262000	402	9	332	302	936	17850	7	0	0
0373262000	402	23	1385	497	1123	14973	7	0	0
0373262760	655	23	1408	1185	749	17083	6	143	24.31
0373263368	10	6	1406	874	84	21652	1	0	0
